Row Labels,Sum of population
62461,1496
62462,2845
62463,2650
62465,1775
62466,10833
62467,10219
62468,3030
62469,465
62471,28209
62473,3227
62474,1474
62475,800
62476,2742
62477,2413
62478,913
62479,1699
62480,572
62481,610
62501,5878
62510,4321
62512,1021
62513,3599
62514,442
62515,2446
62517,483
62518,752
62519,121
62520,3329
62521,77282
62522,46899
62523,1854
62526,40538
62530,3975
62531,4919
62532,284
62533,1963
62534,1802
62535,7329
62536,2421
62537,254
62538,799
62539,3065
62540,1181
62541,124
62543,1414
62544,3932
62545,1615
62546,1862
62547,2147
62548,5802
62549,6758
62550,7468
62551,1493
62553,515
62554,1966
62555,899
62556,884
62557,17110
62558,9676
62560,3271
62561,6558
62563,15350
62565,20302
62567,1939
62568,17989
62570,1086
62571,2649
62572,1777
62573,3274
62601,915
62610,527
62611,2209
62612,4281
62613,6349
62615,15387
62617,890
62618,20496
62621,3169
62622,124
62624,896
62625,2250
62626,17533
62627,1060
62628,2355
62629,19696
62630,633
62631,284
62633,1398
62634,1319
62635,901
62638,1481
62639,530
62640,10049
62642,2201
62643,1095
62644,8171
62649,565
62650,56646
62655,543
62656,31097
62661,3154
62663,650
62664,5085
62665,1265
62666,749
62667,1019
62668,3939
62670,7860
62671,857
62672,531
62673,379
62674,2526
62675,7061
62677,5455
62681,14766
62682,2471
62684,10758
62685,2577
62688,1120
62689,1140
62690,9152
62691,4023
62692,2092
62693,4361
62694,5008
62695,515
62701,2766
62702,59661
62703,62388
62704,62666
62707,12255
62711,10676
62712,16327
62801,58708
62803,1834
62806,6025
62807,1101
62808,3992
62809,310
62810,1060
62811,849
62812,30273
62814,4656
62815,910
62816,3341
62817,1192
62818,698
62819,1137
62820,352
62821,5440
62822,7003
62823,4428
62824,4806
62825,414
62827,3406
62828,3638
62829,174
62830,3187
62831,1497
62832,19493
62833,609
62835,2934
62836,1202
62837,18690
62838,2605
62839,17450
62841,166
62842,983
62843,266
62844,5788
62846,4330
62848,1731
62849,4902
62850,802
62851,850
62852,343
62853,1797
62854,2864
62856,350
62858,4620
62859,6720
62860,1381
62861,218
62862,765
62863,16182
62864,62818
62865,5474
62867,1406
62868,1975
62869,7142
62870,5735
62871,1170
62872,1279
62874,465
62875,2439
62876,398
62877,589
62878,704
62879,163
62880,1195
62881,31959
62882,1534
62883,1287
62884,7749
62885,1910
62886,717
62887,186
62888,4795
62889,1743
62890,7632
62891,1751
62892,809
62893,2492
62894,2132
62895,3364
62896,21268
62897,372
62898,5611
62899,4301
62901,71421
62902,11910
62903,7847
62905,1143
62906,16355
62907,2413
62908,531
62910,7527
62912,3186
62914,5467
62915,411
62916,2690
62917,4991
62918,20756
62919,2232
62920,5680
62921,624
62922,8360
62923,1119
62924,5278
62926,2556
62927,792
62928,196
62930,13260
62931,4042
62932,3213
62933,673
62934,1950
62935,5138
62938,6100
62939,4898
62940,985
62941,2103
62942,1242
62943,1145
62946,29205
62947,870
62948,28811
62949,1328
62950,525
62951,5835
62952,9311
62953,902
62954,1277
62956,1418
62957,1995
62958,4791
62959,30681
62960,30720
62961,80
62962,142
62963,961
62964,964
62965,253
62966,18250
62967,595
62969,1931
62970,1334
62972,1357
62974,2442
62975,771
62976,1036
62977,1141
62979,2605
62982,827
62983,3074
62984,3948
62985,2245
62987,1356
62988,4489
62990,2532
62992,2743
62994,916
62995,12739
62996,1423
62997,1322
62998,1163
62999,3985
63005,36221
63010,80316
63011,18843
63012,21237
63013,4320
63014,995
63015,5636
63016,20523
63017,88955
63019,7019
63020,34613
63021,120188
63023,9426
63025,16488
63026,92338
63028,58845
63030,1107
63031,124339
63033,72444
63034,45451
63036,2319
63037,8628
63038,15423
63039,785
63040,23322
63041,580
63042,42822
63043,35191
63044,13410
63045,3
63047,48
63048,5274
63049,26482
63050,40270
63051,23208
63052,66599
63053,106
63055,5231
63056,5552
63057,148
63060,5360
63061,267
63068,10390
63069,39654
63070,14830
63071,1647
63072,3483
63073,790
63074,32819
63077,24437
63079,120
63080,30523
63084,37276
63087,1625
63088,13895
63089,14795
63090,24489
63091,3323
63101,4285
63102,4520
63103,8173
63104,40660
63105,27787
63106,24978
63107,21326
63108,28899
63109,60818
63110,8437
63111,55307
63112,21893
63113,15665
63114,76578
63115,34699
63116,112475
63117,19233
63118,59230
63119,36343
63120,20675
63121,45756
63122,96713
63123,27162
63124,27448
63125,87182
63126,29728
63127,8635
63128,36709
63129,88287
63130,21979
63131,34704
63132,16650
63133,21810
63134,27379
63135,49725
63136,81668
63137,41461
63138,40720
63139,62307
63140,520
63141,36145
63143,25112
63144,14555
63146,60029
63147,23707
63155,0
63301,103197
63303,43418
63304,66357
63330,345
63332,922
63333,1682
63334,19593
63336,2221
63339,2536
63341,10192
63343,6992
63344,2048
63345,620
63347,7686
63348,9717
63349,4306
63350,933
63351,2889
63352,1167
63353,11893
63357,3444
63359,2746
63361,12246
63362,14080
63363,1974
63366,77978
63367,26799
63368,117965
63369,5000
63370,86
63373,688
63376,153308
63377,4274
63379,60837
63381,1103
63382,13005
63383,19382
63384,3214
63385,76701
63386,1113
63387,84
63388,1622
63389,10616
63390,16257
63401,24945
63430,691
63431,892
63432,1131
63433,153
63434,1168
63435,11052
63436,2567
63437,3983
63438,288
63439,268
63440,2898
63441,2980
63443,1147
63445,6811
63446,1561
63447,1653
63448,4175
63450,151
63451,274
63452,3127
63453,659
63454,875
63456,2943
63457,201
63458,413
63459,11035
63460,498
63461,13065
63462,2186
63463,739
63464,46
63465,858
63467,118
63468,2835
63469,2005
63471,757
63472,1537
63473,597
63474,1029
63501,46894
63530,2283
63531,1161
63532,2253
63533,2059
63534,976
63535,223
63536,906
63537,5055
63538,741
63539,427
63540,379
63541,407
63543,723
63544,1396
63545,2963
63546,1942
63547,327
63548,2764
63549,5992
63551,849
63552,13074
63555,8445
63556,8113
63557,605
63558,1570
63559,1743
63560,365
63561,3039
63563,1224
63565,7869
63566,216
63567,488
63601,36367
63620,2535
63621,2650
63622,1638
63623,1801
63624,4951
63625,1209
63626,1712
63627,3110
63628,41858
63629,1399
63630,8602
63631,1345
63633,698
63636,665
63637,3511
63638,3290
63640,57230
63645,19346
63648,1937
63650,5307
63653,2077
63654,1507
63655,4085
63656,992
63660,9630
63662,1512
63663,1191
63664,19165
63665,629
63666,206
63670,14045
63673,4362
63674,286
63675,217
63701,101404
63703,20239
63730,6986
63732,1794
63735,1816
63736,8581
63738,123
63739,1221
63740,10931
63742,66
63743,262
63744,304
63745,78
63746,108
63747,1254
63748,1586
63750,54
63751,3295
63755,37724
63758,208
63760,1576
63763,557
63764,13703
63766,3243
63767,750
63769,3701
63770,298
63771,7627
63774,118
63775,35310
63780,14635
63781,2934
63782,584
63783,289
63784,565
63785,2328
63787,1229
63801,61137
63820,604
63821,1700
63822,1890
63823,552
63824,439
63825,11516
63826,94
63827,2158
63828,580
63829,3074
63830,18798
63833,298
63834,11185
63837,3768
63839,1318
63841,20628
63845,13320
63846,3590
63847,135
63848,3347
63849,319
63851,7210
63852,2405
63853,402
63855,1831
63857,19215
63860,215
63862,3854
63863,13530
63866,1036
63867,1630
63868,1775
63869,2347
63870,1894
63873,8451
63874,560
63876,6280
63877,8675
63878,244
63879,1325
63880,143
63882,924
63901,75639
63902,0
63932,2117
63933,9775
63934,532
63935,21599
63936,1668
63937,3274
63939,2399
63940,3732
63941,422
63942,1468
63943,2441
63944,4890
63945,2593
63951,859
63952,312
63953,3647
63954,2014
63955,610
63956,1814
63957,14688
63960,3978
63961,4332
63962,90
63964,1244
63965,7029
63966,7124
63967,4118
64001,704
64011,8385
64012,44010
64014,66327
64015,85095
64016,5869
64017,981
64018,1428
64019,6301
64020,9844
64021,1326
64022,387
64024,26680
64029,36859
64030,52510
64034,16961
64035,2103
64036,481
64037,4166
64040,11073
64048,10466
64050,47455
64052,57797
64053,13994
64054,8235
64055,85525
64056,28647
64057,31593
64058,15341
64060,34917
64061,3699
64062,16650
64063,45789
64064,28759
64065,66
64066,41
64067,14747
64068,94022
64070,3766
64071,577
64072,526
64074,1367
64075,30935
64076,16208
64077,2219
64078,14576
64079,34049
64080,27948
64081,27995
64082,25722
64083,44667
64084,3421
64085,23895
64086,46587
64088,2632
64089,8454
64090,183
64092,123
64093,44450
64096,2453
64097,3304
64098,7296
64101,910
64102,0
64105,2287
64106,16752
64108,15517
64109,16783
64110,39574
64111,37288
64112,15288
64113,29271
64114,60441
64116,23944
64117,35385
64118,107972
64119,46195
64120,1015
64123,18660
64124,20286
64125,4982
64126,17661
64127,35825
64128,24137
64129,15824
64130,55235
64131,45450
64132,21862
64133,69993
64134,25669
64136,3592
64137,27903
64138,70729
64139,1846
64145,12161
64146,3704
64147,1262
64149,555
64150,3768
64151,27971
64152,26472
64153,11327
64154,15463
64155,24762
64156,8670
64157,19340
64158,13346
64161,1066
64163,1459
64164,314
64165,243
64166,611
64167,368
64192,37
64401,2044
64402,3857
64420,68
64421,2063
64422,589
64423,1565
64424,12180
64426,970
64427,1235
64428,949
64429,13625
64430,2066
64431,1014
64432,76
64433,389
64434,1091
64436,2031
64437,1304
64438,712
64439,3515
64440,1980
64441,100
64442,1478
64443,2386
64444,2880
64445,676
64446,1259
64448,2386
64449,699
64451,1221
64453,341
64454,6036
64455,740
64456,3966
64457,318
64458,329
64459,1231
64461,2371
64463,2676
64465,11218
64466,1489
64467,328
64468,26052
64469,5008
64470,3654
64471,802
64473,3630
64474,1695
64475,1043
64476,569
64477,8668
64479,1900
64480,604
64481,1302
64482,5510
64483,776
64484,3151
64485,20284
64486,1243
64487,1940
64489,1375
64490,2524
64491,2213
64492,3975
64493,973
64494,593
64496,347
64497,1262
64498,386
64499,124
64501,19839
64503,16042
64504,17069
64505,28152
64506,15308
64507,36774
64601,22163
64620,997
64622,1288
64623,1620
64624,4479
64625,1653
64628,3910
64630,1064
64631,1463
64632,1349
64633,9265
64635,1355
64636,507
64637,1781
64638,1186
64639,295
64640,6838
64641,1806
64642,2260
64643,2312
64644,8349
64645,406
64646,763
64647,245
64648,5919
64649,2373
64650,1242
64651,1374
64652,536
64653,1855
64654,90
64655,550
64656,520
64657,741
64658,8676
64659,994
64660,567
64661,1934
64664,951
64667,657
64668,2857
64670,683
64671,5362
64672,457
64673,6648
64674,1181
64676,338
64679,1825
64681,420
64682,413
64683,10083
64686,561
64688,862
64689,1108
64701,23487
64720,10234
64722,881
64723,409
64724,4053
64725,6151
64726,797
64728,963
64730,8819
64733,2633
64734,4210
64735,28069
64738,2575
64739,970
64740,3165
64741,743
64742,4840
64743,493
64744,20935
64745,235
64746,2414
64747,8088
64748,2520
64750,666
64752,1518
64755,5555
64756,1942
64759,13931
64761,3817
64762,3501
64763,3360
64765,49
64767,869
64769,1283
64770,1872
64771,745
64772,29916
64776,6607
64778,1467
64779,6897
64780,1456
64781,81
64783,2104
64784,2461
64788,3908
64790,1845
64801,75130
64804,84547
64830,639
64831,12855
64832,1206
64833,138
64834,19640
64835,4047
64836,28661
64840,3153
64841,779
64842,2228
64843,6871
64844,12394
64847,293
64848,1890
64849,361
64850,28509
64854,8426
64855,7014
64856,9143
64857,1132
64858,460
64859,3641
64861,1929
64862,1811
64863,2939
64865,6804
64866,2454
64867,3759
64870,18126
64873,2879
64874,1975
65001,890
65010,12475
65011,5223
65013,7647
65014,2965
65016,2898
65017,2554
65018,21367
65020,17727
65023,3631
65024,2809
65025,2122
65026,19471
65032,4750
65034,1150
65035,2445
65037,10271
65039,3093
65040,2514
65041,11912
65043,25291
65046,2620
65047,1587
65048,376
65049,18044
65050,1316
65051,12952
65052,7380
65053,1340
65054,956
65058,2366
65059,1099
65061,871
65062,98
65063,7639
65064,1226
65065,13781
65066,14527
65067,585
65068,2118
65069,1064
65072,4859
65074,6369
65075,2089
65076,1384
65077,1233
65078,9927
65079,12236
65080,657
65081,8019
65082,1728
65083,976
65084,10851
65085,1918
65101,81793
65109,61350
65201,64009
65202,104946
65203,55958
65215,271
65230,1240
65231,8761
65232,181
65233,28441
65236,3815
65237,1423
65239,3442
65240,19775
65243,7488
65244,909
65246,191
65247,1040
65248,12083
65250,1341
65251,40420
65254,2638
65255,9802
65256,3732
65257,3451
65258,1310
65259,4412
65260,1272
65261,2499
65262,2147
65263,5275
65264,1901
65265,40799
65270,30466
65274,1739
65275,5497
65276,3583
65278,159
65279,3761
65280,534
65281,3669
65282,392
65283,778
65284,6127
65285,1522
65286,224
65287,1142
65301,72932
65305,5579
65320,141
65321,809
65322,657
65323,1709
65324,4283
65325,8249
65326,4471
65327,584
65329,1054
65330,254
65332,3733
65333,1634
65334,1433
65335,431
65336,10413
65337,3981
65338,6149
65339,1437
65340,40180
65344,394
65345,431
65347,1496
65348,2290
65349,5596
65350,3842
65351,2821
65354,683
65355,28041
65360,10275
65401,84314
65436,203
65438,4478
65439,553
65440,1173
65441,14009
65443,208
65444,1202
65446,383
65449,563
65452,5713
65453,23735
65456,1158
65457,714
65459,18334
65461,239
65462,3352
65463,1174
65464,583
65466,4398
65468,172
65470,1537
65473,35153
65479,298
65483,12409
65484,136
65486,2397
65501,261
65529,600
65534,2127
65535,3606
65536,79738
65541,395
65542,7445
65543,967
65548,6705
65550,6753
65552,4484
65555,1777
65556,11941
65557,259
65559,19749
65560,16802
65564,457
65565,15058
65566,2023
65567,3323
65570,1354
65571,3637
65580,1441
65582,2362
65583,12228
65584,7197
65586,87
65588,7011
65589,291
65590,2518
65591,1862
65601,871
65603,462
65604,8277
65605,33266
65606,6452
65608,14921
65609,2078
65610,10489
65611,3545
65612,3606
65613,28763
65614,997
65616,16149
65617,3346
65618,110
65619,11576
65620,699
65622,8451
65623,76
65624,3340
65625,21841
65626,4351
65627,1015
65629,926
65630,367
65631,10088
65632,3247
65633,4857
65634,1285
65635,1092
65637,2352
65638,478
65640,1961
65641,3411
65644,4751
65646,5261
65647,5050
65648,11333
65649,1833
65650,3131
65652,6197
65653,15485
65654,410
65655,8170
65656,10807
65657,241
65658,2286
65660,496
65661,5704
65662,3254
65663,5043
65664,364
65667,8412
65668,4401
65669,3195
65672,22453
65674,7764
65676,307
65679,4501
65680,726
65681,5326
65682,4325
65685,2342
65686,10174
65689,2693
65690,785
65692,2987
65702,1188
65704,2406
65705,8922
65706,25400
65707,3767
65708,26476
65710,1877
65711,16849
65712,23288
65713,4198
65714,79927
65715,46
65717,5356
65720,1384
65721,58541
65722,4110
65723,4156
65724,3822
65725,5696
65727,482
65728,199
65729,600
65730,319
65731,608
65732,1956
65733,1209
65734,5443
65735,174
65737,21418
65738,46039
65739,2829
65740,9167
65742,13830
65744,296
65745,4137
65746,21504
65747,4732
65752,323
65753,11081
65754,2445
65755,864
65756,1287
65757,19400
65759,3553
65760,1111
65761,1384
65762,478
65764,2628
65766,129
65767,2470
65768,1091
65769,8231
65770,8479
65771,3787
65772,5905
65773,1881
65774,2420
65775,31170
65777,507
65778,780
65779,4641
65781,19628
